-0.69736,-3.6535,1
-4.822,-7.6336,1
-8.2343,-7.5536,1
-6.0764,-11.38,1
-10.736,-14.376,1
-10.682,-12.665,1
-7.309,-7.7639,1
-11.358,-13.367,1
-9.8713,-14.178,1
-15.184,-9.8919,1
-9.7914,-11.528,1
-6.0024,-11.293,1
-7.1308,-13.613,1
-5.8532,-6.6027,1
-6.8112,-9.1073,1
-7.2266,-6.9428,1
-9.7548,-9.0526,1
-2.2075,-12.44,1
-14.445,-16.486,1
-5.8022,-10.936,1
-11.882,-9.6118,1
-5.4595,-9.3948,1
-8.7134,-10.315,1
-11.955,-10.055,1
-9.481,-11.879,1
-3.5796,-8.5782,1
-6.7251,-5.3572,1
-9.5478,-18.377,1
-8.3904,-15.124,1
-6.0843,-9.2732,1
-5.2105,-8.6979,1
-12.842,-19.634,1
-13.248,-9.1403,1
-13.475,-14.837,1
-13.692,-5.666,1
-9.7173,-7.5063,1
-14.597,-14.484,1
-17.699,-12.444,1
-8.11,-10.893,1
-7.5568,-12.487,1
-8.5088,-5.7625,1
-11.243,-4.7069,1
-8.4368,-4.2207,1
-10.841,-12.744,1
-4.1185,-7.6684,1
-9.9334,-10.617,1
-6.0763,-5.787,1
-6.832,-9.668,1
-11.941,-12.808,1
-10.899,-8.7152,1
-14.955,-10.109,1
-6.5844,-10.027,1
-7.2736,-9.8809,1
-7.7129,-6.4583,1
-7.2298,-10.629,1
-3.3855,-4.5713,1
-7.5782,-6.9324,1
-11.293,-11.421,1
-3.3552,-8.6235,1
-8.824,-11.77,1
-10.403,-6.5175,1
-6.6958,-7.6671,1
-9.8925,-13.699,1
-4.9581,-5.6353,1
-9.7886,-17.973,1
-5.5008,-6.1641,1
-11.257,-13.44,1
-8.4515,-8.1281,1
-9.8783,-11.44,1
-7.6551,-4.5053,1
-14.894,-16.717,1
-11.362,-11.551,1
-10.201,-11.116,1
-3.1735,-4.6636,1
-7.9847,-9.7315,1
-10.755,-9.74,1
-9.7045,-5.2719,1
-7.9981,-8.9182,1
-12.792,-14.758,1
-4.1472,-8.697,1
-5.7606,-8.833,1
-3.6393,-4.7354,1
-11.322,-10.318,1
-10.222,-11.33,1
-11.583,-10.225,1
-10.092,-12.59,1
-11.226,-13.518,1
-15.616,-8.3775,1
-7.2806,-5.3846,1
-7.1976,-10.895,1
-14.481,-13.449,1
-8.2334,-12.979,1
-8.2799,-10.126,1
-1.872,-4.1169,1
-3.4445,-5.8679,1
-4.1064,-2.5097,1
-8.3325,-8.2917,1
-13.089,-7.6004,1
-4.7722,-6.5675,1
-7.1829,-7.6848,1
8.3176,7.7622,0
7.6591,6.6082,0
9.0765,8.3748,0
11.126,7.6816,0
11.619,13.129,0
17.461,13.269,0
12.847,10.32,0
9.668,-0.063206,0
6.376,7.5211,0
12.229,5.6503,0
11.584,8.9498,0
8.5146,7.4314,0
3.7883,4.1962,0
8.8596,7.5631,0
10.905,13.802,0
18.412,14.695,0
7.8941,1.5151,0
7.6117,7.5053,0
15.766,13.858,0
11.618,5.2731,0
7.7823,6.5099,0
10.579,6.8963,0
8.019,7.5457,0
12.394,8.4706,0
16.476,8.6554,0
10.778,6.3082,0
11.295,4.4355,0
17.63,9.9119,0
12.768,7.7628,0
5.0427,1.4732,0
10.611,7.0432,0
8.6703,5.7664,0
14.466,7.1957,0
13.594,8.7187,0
8.6238,7.8939,0
12.181,12.094,0
17.657,12.126,0
8.0906,9.9823,0
9.3221,6.0596,0
5.4929,2.9889,0
10.487,10.104,0
10.223,8.9224,0
13.044,8.7199,0
13.409,8.7161,0
9.421,9.614,0
12.592,12.02,0
8.4023,5.7197,0
11.455,3.6375,0
7.034,7.6007,0
18.592,16.521,0
11.045,8.1799,0
3.5004,0.17305,0
11.256,4.8451,0
13.76,7.3335,0
12.746,1.2612,0
14.911,10.455,0
12.229,10.263,0
10.864,9.3209,0
12.44,9.646,0
13.606,5.1511,0
7.4519,2.9273,0
14.828,10.535,0
16.823,12.606,0
10.161,3.3222,0
12.021,7.8002,0
13.471,7.1734,0
6.6092,6.3288,0
14.252,12.287,0
15.669,14.185,0
7.5178,7.7325,0
9.8358,-3.9098,0
13.983,6.9809,0
13.858,9.9217,0
10.598,6.44,0
14.337,10.279,0
16.675,6.7912,0
10.979,8.7749,0
12.254,7.3143,0
9.3078,0.59916,0
8.9447,7.3565,0
11.548,5.0523,0
10.74,6.2743,0
11.092,-1.2191,0
8.6018,6.356,0
12.355,4.1695,0
8.9039,1.6792,0
15.277,12.107,0
13.361,9.3097,0
12.104,4.2107,0
13.721,11.061,0
13.562,15.053,0
17.939,8.8635,0
8.0165,5.801,0
14.75,8.7482,0
19.207,17.903,0
8.222,4.8614,0
11.643,5.3394,0
8.1651,10.141,0
14.257,9.0196,0
3.7702,-0.1978,0
